Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      86 |          86 |       00:01:01 |       95.44% |       95.04% |       0.1489 |       0.1693 |          0.0100 |
|      87 |          87 |       00:01:01 |       95.44% |       94.93% |       0.1502 |       0.1696 |          0.0100 |
|      88 |          88 |       00:01:02 |       95.43% |       95.15% |       0.1499 |       0.1681 |          0.0100 |
|      89 |          89 |       00:01:03 |       95.48% |       95.17% |       0.1481 |       0.1659 |          0.0100 |
|      90 |          90 |       00:01:03 |       95.39% |       95.29% |       0.1490 |       0.1661 |          0.0100 |
|      91 |          91 |       00:01:04 |       95.45% |       95.28% |       0.1482 |       0.1656 |          0.0100 |
|      92 |          92 |       00:01:05 |       95.49% |       95.20% |       0.1467 |       0.1636 |          0.0100 |
|      93 |          93 |       00:01:05 |       95.53% |       95.06% |       0.1449 |       0.1636 |          0.0100 |
|      94 |          94 |       00:01:06 |       95.60% |       95.20% |       0.1429 |       0.1598 |          0.0100 |
|      95 |          95 |       00:01:07 |       95.72% |       95.32% |       0.1413 |       0.1581 |          0.0100 |
|      96 |          96 |       00:01:07 |       95.77% |       95.28% |       0.1388 |       0.1583 |          0.0100 |
|      97 |          97 |       00:01:08 |       95.81% |       95.42% |       0.1383 |       0.1565 |          0.0100 |
|      98 |          98 |       00:01:09 |       95.76% |       95.23% |       0.1378 |       0.1589 |          0.0100 |
|      99 |          99 |       00:01:09 |       95.79% |       95.20% |       0.1363 |       0.1587 |          0.0100 |
|     100 |         100 |       00:01:10 |       95.94% |       95.02% |       0.1348 |       0.1613 |          0.0100 |
|     101 |         101 |       00:01:11 |       95.85% |       94.92% |       0.1366 |       0.1628 |          0.0100 |
|     102 |         102 |       00:01:12 |       95.84% |       95.08% |       0.1372 |       0.1604 |          0.0100 |
|     103 |         103 |       00:01:12 |       95.93% |       95.08% |       0.1359 |       0.1598 |          0.0100 |
|     104 |         104 |       00:01:13 |       95.85% |       95.05% |       0.1345 |       0.1593 |          0.0100 |
|     105 |         105 |       00:01:14 |       95.83% |       95.15% |       0.1347 |       0.1595 |          0.0100 |
|     106 |         106 |       00:01:14 |       95.85% |       95.17% |       0.1342 |       0.1599 |          0.0100 |
|     107 |         107 |       00:01:15 |       95.90% |       95.25% |       0.1327 |       0.1569 |          0.0100 |
